zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
6035,41.9608,-72.80179,Granby,CT,Connecticut,TRUE,,8030,196,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6037,41.61148,-72.7775,Berlin,CT,Connecticut,TRUE,,18506,280.5,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6039,41.95001,-73.44379,Lakeville,CT,Connecticut,TRUE,,1837,32.8,9005,Litchfield,"{""09005"": 100}",Litchfield,9005,FALSE,FALSE,America/New_York
6040,41.7616,-72.52247,Manchester,CT,Connecticut,TRUE,,36298,827.9,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6042,41.79743,-72.52704,Manchester,CT,Connecticut,TRUE,,23154,853.2,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6043,41.76647,-72.43903,Bolton,CT,Connecticut,TRUE,,4839,129.6,9013,Tolland,"{""09013"": 100}",Tolland,9013,FALSE,FALSE,America/New_York
6051,41.66519,-72.76983,New Britain,CT,Connecticut,TRUE,,31737,2985.9,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6052,41.65736,-72.80506,New Britain,CT,Connecticut,TRUE,,8344,1242.5,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6053,41.68874,-72.7941,New Britain,CT,Connecticut,TRUE,,34049,1654,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6057,41.84417,-73.00552,New Hartford,CT,Connecticut,TRUE,,6380,67,9005,Litchfield,"{""09005"": 100}",Litchfield,9005,FALSE,FALSE,America/New_York
6058,41.97186,-73.1958,Norfolk,CT,Connecticut,TRUE,,1750,13.4,9005,Litchfield,"{""09005"": 100}",Litchfield,9005,FALSE,FALSE,America/New_York
6059,41.89054,-72.88833,North Canton,CT,Connecticut,TRUE,,38,55.8,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6060,42.00687,-72.84594,North Granby,CT,Connecticut,TRUE,,2311,76.6,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6061,41.87524,-72.96716,Pine Meadow,CT,Connecticut,TRUE,,305,716.1,9005,Litchfield,"{""09005"": 100}",Litchfield,9005,FALSE,FALSE,America/New_York
6062,41.67338,-72.86079,Plainville,CT,Connecticut,TRUE,,17543,773.8,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6063,41.93053,-72.97096,Barkhamsted,CT,Connecticut,TRUE,,3359,37.8,9005,Litchfield,"{""09005"": 100}",Litchfield,9005,FALSE,FALSE,America/New_York
6065,41.97795,-73.00054,Riverton,CT,Connecticut,TRUE,,629,30.4,9003,Hartford,"{""09003"": 76.26, ""09005"": 23.74}",Hartford|Litchfield,09003|09005,FALSE,FALSE,America/New_York
6066,41.83641,-72.46063,Vernon Rockville,CT,Connecticut,TRUE,,30002,654.4,9013,Tolland,"{""09013"": 100}",Tolland,9013,FALSE,FALSE,America/New_York
6067,41.6574,-72.66259,Rocky Hill,CT,Connecticut,TRUE,,20682,600.8,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6068,42.01404,-73.42121,Salisbury,CT,Connecticut,TRUE,,2004,26.2,9005,Litchfield,"{""09005"": 100}",Litchfield,9005,FALSE,FALSE,America/New_York
6069,41.85392,-73.4448,Sharon,CT,Connecticut,TRUE,,2443,18.1,9005,Litchfield,"{""09005"": 100}",Litchfield,9005,FALSE,FALSE,America/New_York
6070,41.87674,-72.81626,Simsbury,CT,Connecticut,TRUE,,15333,259.7,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6071,41.99489,-72.45213,Somers,CT,Connecticut,TRUE,,10771,143.9,9013,Tolland,"{""09013"": 100}",Tolland,9013,FALSE,FALSE,America/New_York
6072,41.98465,-72.4876,Somersville,CT,Connecticut,TRUE,,0,0,9013,Tolland,"{""09013"": 100}",Tolland,9013,FALSE,FALSE,America/New_York
6073,41.65753,-72.56742,South Glastonbury,CT,Connecticut,TRUE,,5676,151,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6074,41.83528,-72.57332,South Windsor,CT,Connecticut,TRUE,,26719,367.7,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6076,41.98906,-72.26224,Stafford Springs,CT,Connecticut,TRUE,,11954,53.3,9013,Tolland,"{""09013"": 100}",Tolland,9013,FALSE,FALSE,America/New_York
6078,41.98903,-72.64875,Suffield,CT,Connecticut,TRUE,,10107,158.3,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6079,42.04174,-73.39755,Taconic,CT,Connecticut,TRUE,,43,14,9005,Litchfield,"{""09005"": 100}",Litchfield,9005,FALSE,FALSE,America/New_York
6080,41.95044,-72.63519,Suffield,CT,Connecticut,TRUE,,2079,6022.5,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6081,41.90708,-72.76839,Tariffville,CT,Connecticut,TRUE,,1684,1008.8,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6082,41.98393,-72.55475,Enfield,CT,Connecticut,TRUE,,42480,492.3,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6084,41.87917,-72.36443,Tolland,CT,Connecticut,TRUE,,14546,140.2,9013,Tolland,"{""09013"": 100}",Tolland,9013,FALSE,FALSE,America/New_York
6085,41.74717,-72.88883,Unionville,CT,Connecticut,TRUE,,7499,643.8,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6088,41.9058,-72.59646,East Windsor,CT,Connecticut,TRUE,,4251,145.9,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6089,41.83801,-72.82343,Weatogue,CT,Connecticut,TRUE,,2838,377.7,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6090,41.94685,-72.86403,West Granby,CT,Connecticut,TRUE,,685,20,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6091,42.01419,-72.97423,West Hartland,CT,Connecticut,TRUE,,203,7,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6092,41.87266,-72.86101,West Simsbury,CT,Connecticut,TRUE,,4612,239.8,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6093,42.00265,-72.72285,West Suffield,CT,Connecticut,TRUE,,3677,81.1,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6095,41.87229,-72.67348,Windsor,CT,Connecticut,TRUE,,29424,393.1,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6096,41.92671,-72.65443,Windsor Locks,CT,Connecticut,TRUE,,12559,537.4,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6098,41.92379,-73.10003,Winsted,CT,Connecticut,TRUE,,10316,129.7,9005,Litchfield,"{""09005"": 100}",Litchfield,9005,FALSE,FALSE,America/New_York
6103,41.76477,-72.67012,Hartford,CT,Connecticut,TRUE,,2137,1422.4,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6105,41.77322,-72.70442,Hartford,CT,Connecticut,TRUE,,19769,3367.7,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6106,41.74818,-72.69683,Hartford,CT,Connecticut,TRUE,,38410,3559.6,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6107,41.75375,-72.75966,West Hartford,CT,Connecticut,TRUE,,20460,1187.2,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6108,41.78078,-72.62165,East Hartford,CT,Connecticut,TRUE,,23784,1127.6,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6109,41.70131,-72.67035,Wethersfield,CT,Connecticut,TRUE,,27162,852.5,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6110,41.73247,-72.73378,West Hartford,CT,Connecticut,TRUE,,12979,1539.7,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6111,41.68677,-72.73057,Newington,CT,Connecticut,TRUE,,30493,903.6,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6112,41.79317,-72.69741,Hartford,CT,Connecticut,TRUE,,21891,2846.7,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6114,41.7394,-72.66949,Hartford,CT,Connecticut,TRUE,,26537,2533.2,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6117,41.7875,-72.76203,West Hartford,CT,Connecticut,TRUE,,15496,615.6,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6118,41.74871,-72.60976,East Hartford,CT,Connecticut,TRUE,,27187,1064.2,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6119,41.76351,-72.72711,West Hartford,CT,Connecticut,TRUE,,14729,2730.4,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6120,41.78944,-72.66523,Hartford,CT,Connecticut,TRUE,,13399,1465.2,9003,Hartford,"{""09003"": 100}",Hartford,9003,FALSE,FALSE,America/New_York
6226,41.70816,-72.20731,Willimantic,CT,Connecticut,TRUE,,19365,1043.1,9015,Windham,"{""09015"": 97.84, ""09013"": 2.16}",Windham|Tolland,09015|09013,FALSE,FALSE,America/New_York
6231,41.62512,-72.37055,Amston,CT,Connecticut,TRUE,,3463,85.4,9013,Tolland,"{""09013"": 100}",Tolland,9013,FALSE,FALSE,America/New_York
6232,41.73309,-72.37603,Andover,CT,Connecticut,TRUE,,2998,74.9,9013,Tolland,"{""09013"": 100}",Tolland,9013,FALSE,FALSE,America/New_York
6234,41.78938,-71.95266,Brooklyn,CT,Connecticut,TRUE,,8476,106.8,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6235,41.79292,-72.1275,Chaplin,CT,Connecticut,TRUE,,2185,43.8,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6237,41.69387,-72.30722,Columbia,CT,Connecticut,TRUE,,5269,95.2,9013,Tolland,"{""09013"": 100}",Tolland,9013,FALSE,FALSE,America/New_York
6238,41.78281,-72.33941,Coventry,CT,Connecticut,TRUE,,12186,125.2,9013,Tolland,"{""09013"": 100}",Tolland,9013,FALSE,FALSE,America/New_York
6239,41.79116,-71.85711,Danielson,CT,Connecticut,TRUE,,10832,180.8,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6241,41.85635,-71.84904,Dayville,CT,Connecticut,TRUE,,6883,98.8,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6242,41.89326,-72.09706,Eastford,CT,Connecticut,TRUE,,1280,19.9,9015,Windham,"{""09015"": 96.98, ""09013"": 3.02}",Windham|Tolland,09015|09013,FALSE,FALSE,America/New_York
6243,41.84743,-71.80701,East Killingly,CT,Connecticut,TRUE,,261,138.8,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6247,41.76829,-72.06548,Hampton,CT,Connecticut,TRUE,,2382,27.6,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6248,41.68468,-72.40523,Hebron,CT,Connecticut,TRUE,,5659,102.9,9013,Tolland,"{""09013"": 100}",Tolland,9013,FALSE,FALSE,America/New_York
6249,41.63128,-72.24019,Lebanon,CT,Connecticut,TRUE,,7140,51,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6250,41.77434,-72.19669,Mansfield Center,CT,Connecticut,TRUE,,5446,125.8,9013,Tolland,"{""09013"": 99.33, ""09015"": 0.67}",Tolland|Windham,09013|09015,FALSE,FALSE,America/New_York
6254,41.61585,-72.14313,North Franklin,CT,Connecticut,TRUE,,1835,35.9,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6255,41.98791,-71.90299,North Grosvenordale,CT,Connecticut,TRUE,,4427,74.1,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6256,41.73699,-72.15723,North Windham,CT,Connecticut,TRUE,,2096,107.1,9015,Windham,"{""09015"": 99.89, ""09013"": 0.11}",Windham|Tolland,09015|09013,FALSE,FALSE,America/New_York
6258,41.88554,-71.96353,Pomfret,CT,Connecticut,TRUE,,83,730,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6259,41.8703,-71.99248,Pomfret Center,CT,Connecticut,TRUE,,4406,39.8,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6260,41.90898,-71.87181,Putnam,CT,Connecticut,TRUE,,9250,178,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6262,42.01871,-71.94959,Quinebaug,CT,Connecticut,TRUE,,731,244.3,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6263,41.83738,-71.90444,Rogers,CT,Connecticut,TRUE,,202,507.8,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6264,41.69869,-72.10487,Scotland,CT,Connecticut,TRUE,,150,38.2,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6266,41.67136,-72.17048,South Windham,CT,Connecticut,TRUE,,295,123.1,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6268,41.79852,-72.24843,Storrs Mansfield,CT,Connecticut,TRUE,,12094,175.4,9013,Tolland,"{""09013"": 100}",Tolland,9013,FALSE,FALSE,America/New_York
6269,41.80998,-72.25283,Storrs Mansfield,CT,Connecticut,TRUE,,8680,2676,9013,Tolland,"{""09013"": 100}",Tolland,9013,FALSE,FALSE,America/New_York
6277,41.96895,-71.83927,Thompson,CT,Connecticut,TRUE,,4008,67.5,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6278,41.89126,-72.17003,Ashford,CT,Connecticut,TRUE,,4349,42.5,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6279,41.88959,-72.25933,Willington,CT,Connecticut,TRUE,,5586,64.8,9013,Tolland,"{""09013"": 100}",Tolland,9013,FALSE,FALSE,America/New_York
6280,41.69237,-72.13829,Windham,CT,Connecticut,TRUE,,3173,81.3,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6281,41.97253,-72.01458,Woodstock,CT,Connecticut,TRUE,,7206,51.6,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6282,41.94556,-72.07928,Woodstock Valley,CT,Connecticut,TRUE,,1028,57.7,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6320,41.35026,-72.10225,New London,CT,Connecticut,TRUE,,27585,1887.4,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6330,41.64199,-72.07541,Baltic,CT,Connecticut,TRUE,,3384,76.1,9011,New London,"{""09011"": 75.63, ""09015"": 24.37}",New London|Windham,09011|09015,FALSE,FALSE,America/New_York
6331,41.69717,-72.00109,Canterbury,CT,Connecticut,TRUE,,5080,48.1,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6332,41.72845,-71.91008,Central Village,CT,Connecticut,TRUE,,882,274.2,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6333,41.38602,-72.24527,East Lyme,CT,Connecticut,TRUE,,6953,114.6,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6334,41.54431,-72.17424,Bozrah,CT,Connecticut,TRUE,,2308,46.1,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6335,41.42943,-72.06247,Gales Ferry,CT,Connecticut,TRUE,,6014,211.9,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6336,41.57934,-72.19505,Gilman,CT,Connecticut,TRUE,,81,51,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6338,41.46473,-71.97281,Mashantucket,CT,Connecticut,TRUE,,76,14.8,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6339,41.44408,-71.99851,Ledyard,CT,Connecticut,TRUE,,9283,140,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6340,41.35643,-72.04477,Groton,CT,Connecticut,TRUE,,30565,523.6,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6350,41.64829,-72.0693,Hanover,CT,Connecticut,TRUE,,121,121.4,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6351,41.58873,-71.94854,Jewett City,CT,Connecticut,TRUE,,15665,115.2,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6353,41.45612,-72.13928,Montville,CT,Connecticut,TRUE,,200,291.5,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6354,41.69836,-71.85016,Moosup,CT,Connecticut,TRUE,,5522,97,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6355,41.36857,-71.97426,Mystic,CT,Connecticut,TRUE,,12108,329.3,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6357,41.32711,-72.21478,Niantic,CT,Connecticut,TRUE,,11845,432,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6359,41.46966,-71.87546,North Stonington,CT,Connecticut,TRUE,,5151,36.7,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6360,41.54883,-72.08914,Norwich,CT,Connecticut,TRUE,,37371,538.1,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6365,41.52281,-72.00072,Preston,CT,Connecticut,TRUE,,4718,60,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6370,41.46541,-72.18659,Oakdale,CT,Connecticut,TRUE,,7578,122,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6371,41.36361,-72.32582,Old Lyme,CT,Connecticut,TRUE,,9946,71.1,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6373,41.68394,-71.79881,Oneco,CT,Connecticut,TRUE,,159,33.1,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6374,41.6798,-71.91441,Plainfield,CT,Connecticut,TRUE,,8141,122.8,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6375,41.40544,-72.12554,Quaker Hill,CT,Connecticut,TRUE,,3810,186.2,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6376,41.29461,-72.2528,South Lyme,CT,Connecticut,TRUE,,51,729.4,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6377,41.72708,-71.81679,Sterling,CT,Connecticut,TRUE,,2938,70.1,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6378,41.38039,-71.91376,Stonington,CT,Connecticut,TRUE,,5670,104.7,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6379,41.36685,-71.85826,Pawcatuck,CT,Connecticut,TRUE,,8697,274.7,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6380,41.56533,-72.05308,Taftville,CT,Connecticut,TRUE,,2554,1023.4,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6382,41.46137,-72.11762,Uncasville,CT,Connecticut,TRUE,,10786,236,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6384,41.58188,-71.83139,Voluntown,CT,Connecticut,TRUE,,2639,27.2,9011,New London,"{""09011"": 99.86, ""09015"": 0.14}",New London|Windham,09011|09015,FALSE,FALSE,America/New_York
6385,41.35735,-72.15581,Waterford,CT,Connecticut,TRUE,,15791,245.4,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6387,41.74418,-71.90981,Wauregan,CT,Connecticut,TRUE,,359,2391.9,9015,Windham,"{""09015"": 100}",Windham,9015,FALSE,FALSE,America/New_York
6389,41.56036,-72.12338,Yantic,CT,Connecticut,TRUE,,95,130.4,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6390,41.27027,-71.98886,Fishers Island,NY,New York,TRUE,,58,5.5,36103,Suffolk,"{""36103"": 100}",Suffolk,36103,FALSE,FALSE,America/New_York
6401,41.34424,-73.06896,Ansonia,CT,Connecticut,TRUE,,18927,1212.7,9009,New Haven,"{""09009"": 100}",New Haven,9009,FALSE,FALSE,America/New_York
6403,41.43902,-73.05679,Beacon Falls,CT,Connecticut,TRUE,,6027,240.6,9009,New Haven,"{""09009"": 100}",New Haven,9009,FALSE,FALSE,America/New_York
6405,41.28405,-72.79809,Branford,CT,Connecticut,TRUE,,28102,501.8,9009,New Haven,"{""09009"": 100}",New Haven,9009,FALSE,FALSE,America/New_York
6409,41.35169,-72.42056,Centerbrook,CT,Connecticut,TRUE,,682,225.8,9007,Middlesex,"{""09007"": 100}",Middlesex,9007,FALSE,FALSE,America/New_York
6410,41.51183,-72.90441,Cheshire,CT,Connecticut,TRUE,,28748,344.2,9009,New Haven,"{""09009"": 100}",New Haven,9009,FALSE,FALSE,America/New_York
6412,41.40594,-72.48319,Chester,CT,Connecticut,TRUE,,3787,91.1,9007,Middlesex,"{""09007"": 100}",Middlesex,9007,FALSE,FALSE,America/New_York
6413,41.29801,-72.53003,Clinton,CT,Connecticut,TRUE,,13269,316.3,9007,Middlesex,"{""09007"": 100}",Middlesex,9007,FALSE,FALSE,America/New_York
6414,41.57702,-72.55231,Cobalt,CT,Connecticut,TRUE,,112,40.8,9007,Middlesex,"{""09007"": 100}",Middlesex,9007,FALSE,FALSE,America/New_York
6415,41.55563,-72.34694,Colchester,CT,Connecticut,TRUE,,16111,111.1,9011,New London,"{""09011"": 87.24, ""09007"": 12.76}",New London|Middlesex,09011|09007,FALSE,FALSE,America/New_York
6416,41.61218,-72.66382,Cromwell,CT,Connecticut,TRUE,,14252,441.9,9007,Middlesex,"{""09007"": 100}",Middlesex,9007,FALSE,FALSE,America/New_York
6417,41.36894,-72.46227,Deep River,CT,Connecticut,TRUE,,4473,127.8,9007,Middlesex,"{""09007"": 100}",Middlesex,9007,FALSE,FALSE,America/New_York
6418,41.32647,-73.08324,Derby,CT,Connecticut,TRUE,,12405,948.7,9009,New Haven,"{""09009"": 100}",New Haven,9009,FALSE,FALSE,America/New_York
6419,41.37923,-72.57847,Killingworth,CT,Connecticut,TRUE,,6276,68.6,9007,Middlesex,"{""09007"": 100}",Middlesex,9007,FALSE,FALSE,America/New_York
6420,41.48492,-72.26733,Salem,CT,Connecticut,TRUE,,4261,55.7,9011,New London,"{""09011"": 97.94, ""09007"": 2.06}",New London|Middlesex,09011|09007,FALSE,FALSE,America/New_York
6422,41.46221,-72.68285,Durham,CT,Connecticut,TRUE,,7242,118.2,9007,Middlesex,"{""09007"": 100}",Middlesex,9007,FALSE,FALSE,America/New_York
6423,41.46654,-72.39054,East Haddam,CT,Connecticut,TRUE,,5337,56.4,9007,Middlesex,"{""09007"": 100}",Middlesex,9007,FALSE,FALSE,America/New_York
6424,41.5588,-72.50452,East Hampton,CT,Connecticut,TRUE,,12725,125.3,9007,Middlesex,"{""09007"": 100}",Middlesex,9007,FALSE,FALSE,America/New_York
6426,41.35346,-72.39791,Essex,CT,Connecticut,TRUE,,3563,244.4,9007,Middlesex,"{""09007"": 100}",Middlesex,9007,FALSE,FALSE,America/New_York
6437,41.33444,-72.70051,Guilford,CT,Connecticut,TRUE,,22113,181.2,9009,New Haven,"{""09009"": 100}",New Haven,9009,FALSE,FALSE,America/New_York
6438,41.45516,-72.50701,Haddam,CT,Connecticut,TRUE,,2922,80.9,9007,Middlesex,"{""09007"": 100}",Middlesex,9007,FALSE,FALSE,America/New_York
6439,41.41573,-72.39964,Hadlyme,CT,Connecticut,TRUE,,15,7.4,9011,New London,"{""09011"": 100}",New London,9011,FALSE,FALSE,America/New_York
6441,41.46674,-72.58038,Higganum,CT,Connecticut,TRUE,,5394,86,9007,Middlesex,"{""09007"": 100}",Middlesex,9007,FALSE,FALSE,America/New_York
6442,41.34261,-72.44429,Ivoryton,CT,Connecticut,TRUE,,2480,265.5,9007,Middlesex,"{""09007"": 100}",Middlesex,9007,FALSE,FALSE,America/New_York
6443,41.33976,-72.62783,Madison,CT,Connecticut,TRUE,,17742,189.4,9009,New Haven,"{""09009"": 100}",New Haven,9009,FALSE,FALSE,America/New_York
